ID,label,seq
1068,1,( BlockStmt_null ( ExpressionStmt_null ( VariableDeclarationExpr_null ( VariableDeclarator_null ( ArrayType_null ( ClassOrInterfaceType_String ( SimpleName_String ) SimpleName_String ) ClassOrInterfaceType_String ) ArrayType_null ( SimpleName_patterns ) SimpleName_patterns ( ArrayInitializerExpr_null ( <STR> ) <STR> ( <STR> ) <STR> ( <STR> ) <STR> ( <STR> ) <STR> ( <STR> ) <STR> ( <STR> ) <STR> ( <STR> ) <STR> ( <STR> ) <STR> ) ArrayInitializerExpr_null ) VariableDeclarator_null ) VariableDeclarationExpr_null ) ExpressionStmt_null ) BlockStmt_null
1069,0,( BlockStmt_null ( ForEachStmt_null ( VariableDeclarationExpr_null ( VariableDeclarator_null ( ClassOrInterfaceType_GrammarAST ( SimpleName_GrammarAST ) SimpleName_GrammarAST ) ClassOrInterfaceType_GrammarAST ( SimpleName_r ) SimpleName_r ) VariableDeclarator_null ) VariableDeclarationExpr_null ( NameExpr_ruleNodes ( SimpleName_ruleNodes ) SimpleName_ruleNodes ) NameExpr_ruleNodes ( BlockStmt_null ( ExpressionStmt_null ( VariableDeclarationExpr_null ( VariableDeclarator_null ( ClassOrInterfaceType_Tree ( ClassOrInterfaceType_tree ( ClassOrInterfaceType_runtime ( ClassOrInterfaceType_antlr ( ClassOrInterfaceType_org ( SimpleName_org ) SimpleName_org ) ClassOrInterfaceType_org ( SimpleName_antlr ) SimpleName_antlr ) ClassOrInterfaceType_antlr ( SimpleName_runtime ) SimpleName_runtime ) ClassOrInterfaceType_runtime ( SimpleName_tree ) SimpleName_tree ) ClassOrInterfaceType_tree ( SimpleName_Tree ) SimpleName_Tree ) ClassOrInterfaceType_Tree ( SimpleName_name ) SimpleName_name ( MethodCallExpr_getChild ( NameExpr_r ( SimpleName_r ) SimpleName_r ) NameExpr_r ( SimpleName_getChild ) SimpleName_getChild ( <NUM> ) <NUM> ) MethodCallExpr_getChild ) VariableDeclarator_null ) VariableDeclarationExpr_null ) ExpressionStmt_null ( IfStmt_null ( BinaryExpr_null ( MethodCallExpr_getType ( NameExpr_name ( SimpleName_name ) SimpleName_name ) NameExpr_name ( SimpleName_getType ) SimpleName_getType ) MethodCallExpr_getType ( FieldAccessExpr_null ( NameExpr_ANTLRParser ( SimpleName_ANTLRParser ) SimpleName_ANTLRParser ) NameExpr_ANTLRParser ( SimpleName_TOKEN_REF ) SimpleName_TOKEN_REF ) FieldAccessExpr_null ) BinaryExpr_null ( BlockStmt_null ( ExpressionStmt_null ( VariableDeclarationExpr_null ( VariableDeclarator_null ( PrimitiveType_null ) PrimitiveType_null ( SimpleName_isLitRule ) SimpleName_isLitRule ) VariableDeclarator_null ) VariableDeclarationExpr_null ) ExpressionStmt_null ( ForEachStmt_null ( VariableDeclarationExpr_null ( VariableDeclarator_null ( ClassOrInterfaceType_String ( SimpleName_String ) SimpleName_String ) ClassOrInterfaceType_String ( SimpleName_pattern ) SimpleName_pattern ) VariableDeclarator_null ) VariableDeclarationExpr_null ( NameExpr_patterns ( SimpleName_patterns ) SimpleName_patterns ) NameExpr_patterns ( BlockStmt_null ( ExpressionStmt_null ( AssignExpr_null ( NameExpr_isLitRule ( SimpleName_isLitRule ) SimpleName_isLitRule ) NameExpr_isLitRule ( MethodCallExpr_defAlias ( SimpleName_defAlias ) SimpleName_defAlias ( NameExpr_r ( SimpleName_r ) SimpleName_r ) NameExpr_r ( NameExpr_pattern ( SimpleName_pattern ) SimpleName_pattern ) NameExpr_pattern ( NameExpr_wiz ( SimpleName_wiz ) SimpleName_wiz ) NameExpr_wiz ( NameExpr_lexerRuleToStringLiteral ( SimpleName_lexerRuleToStringLiteral ) SimpleName_lexerRuleToStringLiteral ) NameExpr_lexerRuleToStringLiteral ) MethodCallExpr_defAlias ) AssignExpr_null ) ExpressionStmt_null ( IfStmt_null ( NameExpr_isLitRule ( SimpleName_isLitRule ) SimpleName_isLitRule ) NameExpr_isLitRule ( BreakStmt_null ) BreakStmt_null ) IfStmt_null ) BlockStmt_null ) ForEachStmt_null ) BlockStmt_null ) IfStmt_null ) BlockStmt_null ) ForEachStmt_null ) BlockStmt_null
106,0,( BlockStmt_null ( ExpressionStmt_null ( VariableDeclarationExpr_null ( VariableDeclarator_null ( ClassOrInterfaceType_CharBuffer ( SimpleName_CharBuffer ) SimpleName_CharBuffer ) ClassOrInterfaceType_CharBuffer ( SimpleName_newBuffer ) SimpleName_newBuffer ( MethodCallExpr_allocate ( NameExpr_CharBuffer ( SimpleName_CharBuffer ) SimpleName_CharBuffer ) NameExpr_CharBuffer ( SimpleName_allocate ) SimpleName_allocate ( MethodCallExpr_max ( NameExpr_Math ( SimpleName_Math ) SimpleName_Math ) NameExpr_Math ( SimpleName_max ) SimpleName_max ( BinaryExpr_null ( MethodCallExpr_remaining ( NameExpr_byteBuffer ( SimpleName_byteBuffer ) SimpleName_byteBuffer ) NameExpr_byteBuffer ( SimpleName_remaining ) SimpleName_remaining ) MethodCallExpr_remaining ( NameExpr_toAppend ( SimpleName_toAppend ) SimpleName_toAppend ) NameExpr_toAppend ) BinaryExpr_null ( BinaryExpr_null ( MethodCallExpr_capacity ( NameExpr_byteBuffer ( SimpleName_byteBuffer ) SimpleName_byteBuffer ) NameExpr_byteBuffer ( SimpleName_capacity ) SimpleName_capacity ) MethodCallExpr_capacity ( <NUM> ) <NUM> ) BinaryExpr_null ) MethodCallExpr_max ) MethodCallExpr_allocate ) VariableDeclarator_null ) VariableDeclarationExpr_null ) ExpressionStmt_null ) BlockStmt_null
1070,0,( BlockStmt_null ( ForEachStmt_null ( VariableDeclarationExpr_null ( VariableDeclarator_null ( ClassOrInterfaceType_GrammarAST ( SimpleName_GrammarAST ) SimpleName_GrammarAST ) ClassOrInterfaceType_GrammarAST ( SimpleName_n ) SimpleName_n ) VariableDeclarator_null ) VariableDeclarationExpr_null ( NameExpr_nodes ( SimpleName_nodes ) SimpleName_nodes ) NameExpr_nodes ( BlockStmt_null ( IfStmt_null ( BinaryExpr_null ( FieldAccessExpr_null ( NameExpr_n ( SimpleName_n ) SimpleName_n ) NameExpr_n ( SimpleName_atnState ) SimpleName_atnState ) FieldAccessExpr_null ( NullLiteralExpr_null ) NullLiteralExpr_null ) BinaryExpr_null ( BlockStmt_null ( ExpressionStmt_null ( VariableDeclarationExpr_null ( VariableDeclarator_null ( ClassOrInterfaceType_Interval ( SimpleName_Interval ) SimpleName_Interval ) ClassOrInterfaceType_Interval ( SimpleName_tokenRegion ) SimpleName_tokenRegion ( MethodCallExpr_of ( NameExpr_Interval ( SimpleName_Interval ) SimpleName_Interval ) NameExpr_Interval ( SimpleName_of ) SimpleName_of ( MethodCallExpr_getTokenStartIndex ( NameExpr_n ( SimpleName_n ) SimpleName_n ) NameExpr_n ( SimpleName_getTokenStartIndex ) SimpleName_getTokenStartIndex ) MethodCallExpr_getTokenStartIndex ( MethodCallExpr_getTokenStopIndex ( NameExpr_n ( SimpleName_n ) SimpleName_n ) NameExpr_n ( SimpleName_getTokenStopIndex ) SimpleName_getTokenStopIndex ) MethodCallExpr_getTokenStopIndex ) MethodCallExpr_of ) VariableDeclarator_null ) VariableDeclarationExpr_null ) ExpressionStmt_null ( ExpressionStmt_null ( VariableDeclarationExpr_null ( VariableDeclarator_null ( ClassOrInterfaceType_Tree ( ClassOrInterfaceType_tree ( ClassOrInterfaceType_runtime ( ClassOrInterfaceType_antlr ( ClassOrInterfaceType_org ( SimpleName_org ) SimpleName_org ) ClassOrInterfaceType_org ( SimpleName_antlr ) SimpleName_antlr ) ClassOrInterfaceType_antlr ( SimpleName_runtime ) SimpleName_runtime ) ClassOrInterfaceType_runtime ( SimpleName_tree ) SimpleName_tree ) ClassOrInterfaceType_tree ( SimpleName_Tree ) SimpleName_Tree ) ClassOrInterfaceType_Tree ( SimpleName_ruleNode ) SimpleName_ruleNode ( NullLiteralExpr_null ) NullLiteralExpr_null ) VariableDeclarator_null ) VariableDeclarationExpr_null ) ExpressionStmt_null ( SwitchStmt_null ( MethodCallExpr_getType ( NameExpr_n ( SimpleName_n ) SimpleName_n ) NameExpr_n ( SimpleName_getType ) SimpleName_getType ) MethodCallExpr_getType ( SwitchEntry_null ( FieldAccessExpr_null ( NameExpr_ANTLRParser ( SimpleName_ANTLRParser ) SimpleName_ANTLRParser ) NameExpr_ANTLRParser ( SimpleName_RULE ) SimpleName_RULE ) FieldAccessExpr_null ( ExpressionStmt_null ( AssignExpr_null ( NameExpr_ruleNode ( SimpleName_ruleNode ) SimpleName_ruleNode ) NameExpr_ruleNode ( NameExpr_n ( SimpleName_n ) SimpleName_n ) NameExpr_n ) AssignExpr_null ) ExpressionStmt_null ( BreakStmt_null ) BreakStmt_null ) SwitchEntry_null ( SwitchEntry_null ( FieldAccessExpr_null ( NameExpr_ANTLRParser ( SimpleName_ANTLRParser ) SimpleName_ANTLRParser ) NameExpr_ANTLRParser ( SimpleName_BLOCK ) SimpleName_BLOCK ) FieldAccessExpr_null ) SwitchEntry_null ( SwitchEntry_null ( FieldAccessExpr_null ( NameExpr_ANTLRParser ( SimpleName_ANTLRParser ) SimpleName_ANTLRParser ) NameExpr_ANTLRParser ( SimpleName_CLOSURE ) SimpleName_CLOSURE ) FieldAccessExpr_null ( ExpressionStmt_null ( AssignExpr_null ( NameExpr_ruleNode ( SimpleName_ruleNode ) SimpleName_ruleNode ) NameExpr_ruleNode ( MethodCallExpr_getAncestor ( NameExpr_n ( SimpleName_n ) SimpleName_n ) NameExpr_n ( SimpleName_getAncestor ) SimpleName_getAncestor ( FieldAccessExpr_null ( NameExpr_ANTLRParser ( SimpleName_ANTLRParser ) SimpleName_ANTLRParser ) NameExpr_ANTLRParser ( SimpleName_RULE ) SimpleName_RULE ) FieldAccessExpr_null ) MethodCallExpr_getAncestor ) AssignExpr_null ) ExpressionStmt_null ( BreakStmt_null ) BreakStmt_null ) SwitchEntry_null ) SwitchStmt_null ( IfStmt_null ( InstanceOfExpr_null ( NameExpr_ruleNode ( SimpleName_ruleNode ) SimpleName_ruleNode ) NameExpr_ruleNode ( ClassOrInterfaceType_RuleAST ( SimpleName_RuleAST ) SimpleName_RuleAST ) ClassOrInterfaceType_RuleAST ) InstanceOfExpr_null ( BlockStmt_null ( ExpressionStmt_null ( VariableDeclarationExpr_null ( VariableDeclarator_null ( ClassOrInterfaceType_String ( SimpleName_String ) SimpleName_String ) ClassOrInterfaceType_String ( SimpleName_ruleName ) SimpleName_ruleName ( MethodCallExpr_getRuleName ( EnclosedExpr_null ( CastExpr_null ( ClassOrInterfaceType_RuleAST ( SimpleName_RuleAST ) SimpleName_RuleAST ) ClassOrInterfaceType_RuleAST ( NameExpr_ruleNode ( SimpleName_ruleNode ) SimpleName_ruleNode ) NameExpr_ruleNode ) CastExpr_null ) EnclosedExpr_null ( SimpleName_getRuleName ) SimpleName_getRuleName ) MethodCallExpr_getRuleName ) VariableDeclarator_null ) VariableDeclarationExpr_null ) ExpressionStmt_null ( ExpressionStmt_null ( VariableDeclarationExpr_null ( VariableDeclarator_null ( ClassOrInterfaceType_Rule ( SimpleName_Rule ) SimpleName_Rule ) ClassOrInterfaceType_Rule ( SimpleName_r ) SimpleName_r ( MethodCallExpr_getRule ( FieldAccessExpr_null ( NameExpr_ast ( SimpleName_ast ) SimpleName_ast ) NameExpr_ast ( SimpleName_g ) SimpleName_g ) FieldAccessExpr_null ( SimpleName_getRule ) SimpleName_getRule ( NameExpr_ruleName ( SimpleName_ruleName ) SimpleName_ruleName ) NameExpr_ruleName ) MethodCallExpr_getRule ) VariableDeclarator_null ) VariableDeclarationExpr_null ) ExpressionStmt_null ( IfStmt_null ( InstanceOfExpr_null ( NameExpr_r ( SimpleName_r ) SimpleName_r ) NameExpr_r ( ClassOrInterfaceType_LeftRecursiveRule ( SimpleName_LeftRecursiveRule ) SimpleName_LeftRecursiveRule ) ClassOrInterfaceType_LeftRecursiveRule ) InstanceOfExpr_null ( BlockStmt_null ( ExpressionStmt_null ( VariableDeclarationExpr_null ( VariableDeclarator_null ( ClassOrInterfaceType_RuleAST ( SimpleName_RuleAST ) SimpleName_RuleAST ) ClassOrInterfaceType_RuleAST ( SimpleName_originalAST ) SimpleName_originalAST ( MethodCallExpr_getOriginalAST ( EnclosedExpr_null ( CastExpr_null ( ClassOrInterfaceType_LeftRecursiveRule ( SimpleName_LeftRecursiveRule ) SimpleName_LeftRecursiveRule ) ClassOrInterfaceType_LeftRecursiveRule ( NameExpr_r ( SimpleName_r ) SimpleName_r ) NameExpr_r ) CastExpr_null ) EnclosedExpr_null ( SimpleName_getOriginalAST ) SimpleName_getOriginalAST ) MethodCallExpr_getOriginalAST ) VariableDeclarator_null ) VariableDeclarationExpr_null ) ExpressionStmt_null ( ExpressionStmt_null ( AssignExpr_null ( NameExpr_tokenRegion ( SimpleName_tokenRegion ) SimpleName_tokenRegion ) NameExpr_tokenRegion ( MethodCallExpr_of ( NameExpr_Interval ( SimpleName_Interval ) SimpleName_Interval ) NameExpr_Interval ( SimpleName_of ) SimpleName_of ( MethodCallExpr_getTokenStartIndex ( NameExpr_originalAST ( SimpleName_originalAST ) SimpleName_originalAST ) NameExpr_originalAST ( SimpleName_getTokenStartIndex ) SimpleName_getTokenStartIndex ) MethodCallExpr_getTokenStartIndex ( MethodCallExpr_getTokenStopIndex ( NameExpr_originalAST ( SimpleName_originalAST ) SimpleName_originalAST ) NameExpr_originalAST ( SimpleName_getTokenStopIndex ) SimpleName_getTokenStopIndex ) MethodCallExpr_getTokenStopIndex ) MethodCallExpr_of ) AssignExpr_null ) ExpressionStmt_null ) BlockStmt_null ) IfStmt_null ) BlockStmt_null ) IfStmt_null ( ExpressionStmt_null ( MethodCallExpr_put ( NameExpr_stateToGrammarRegionMap ( SimpleName_stateToGrammarRegionMap ) SimpleName_stateToGrammarRegionMap ) NameExpr_stateToGrammarRegionMap ( SimpleName_put ) SimpleName_put ( FieldAccessExpr_null ( FieldAccessExpr_null ( NameExpr_n ( SimpleName_n ) SimpleName_n ) NameExpr_n ( SimpleName_atnState ) SimpleName_atnState ) FieldAccessExpr_null ( SimpleName_stateNumber ) SimpleName_stateNumber ) FieldAccessExpr_null ( NameExpr_tokenRegion ( SimpleName_tokenRegion ) SimpleName_tokenRegion ) NameExpr_tokenRegion ) MethodCallExpr_put ) ExpressionStmt_null ) BlockStmt_null ) IfStmt_null ) BlockStmt_null ) ForEachStmt_null ) BlockStmt_null
1071,0,( BlockStmt_null ( IfStmt_null ( BinaryExpr_null ( NameExpr_stateToGrammarRegionMap ( SimpleName_stateToGrammarRegionMap ) SimpleName_stateToGrammarRegionMap ) NameExpr_stateToGrammarRegionMap ( NullLiteralExpr_null ) NullLiteralExpr_null ) BinaryExpr_null ( BlockStmt_null ( ExpressionStmt_null ( AssignExpr_null ( NameExpr_stateToGrammarRegionMap ( SimpleName_stateToGrammarRegionMap ) SimpleName_stateToGrammarRegionMap ) NameExpr_stateToGrammarRegionMap ( MethodCallExpr_getStateToGrammarRegionMap ( SimpleName_getStateToGrammarRegionMap ) SimpleName_getStateToGrammarRegionMap ( NameExpr_ast ( SimpleName_ast ) SimpleName_ast ) NameExpr_ast ( NullLiteralExpr_null ) NullLiteralExpr_null ) MethodCallExpr_getStateToGrammarRegionMap ) AssignExpr_null ) ExpressionStmt_null ) BlockStmt_null ) IfStmt_null ) BlockStmt_null
1072,0,( BlockStmt_null ( ExpressionStmt_null ( VariableDeclarationExpr_null ( VariableDeclarator_null ( ClassOrInterfaceType_IntegerList ( SimpleName_IntegerList ) SimpleName_IntegerList ) ClassOrInterfaceType_IntegerList ( SimpleName_serialized ) SimpleName_serialized ( MethodCallExpr_getSerialized ( NameExpr_ATNSerializer ( SimpleName_ATNSerializer ) SimpleName_ATNSerializer ) NameExpr_ATNSerializer ( SimpleName_getSerialized ) SimpleName_getSerialized ( NameExpr_atn ( SimpleName_atn ) SimpleName_atn ) NameExpr_atn ) MethodCallExpr_getSerialized ) VariableDeclarator_null ) VariableDeclarationExpr_null ) ExpressionStmt_null ) BlockStmt_null
1073,0,( BlockStmt_null ( ExpressionStmt_null ( VariableDeclarationExpr_null ( VariableDeclarator_null ( ClassOrInterfaceType_IntegerList ( SimpleName_IntegerList ) SimpleName_IntegerList ) ClassOrInterfaceType_IntegerList ( SimpleName_serialized ) SimpleName_serialized ( MethodCallExpr_getSerialized ( NameExpr_ATNSerializer ( SimpleName_ATNSerializer ) SimpleName_ATNSerializer ) NameExpr_ATNSerializer ( SimpleName_getSerialized ) SimpleName_getSerialized ( NameExpr_atn ( SimpleName_atn ) SimpleName_atn ) NameExpr_atn ) MethodCallExpr_getSerialized ) VariableDeclarator_null ) VariableDeclarationExpr_null ) ExpressionStmt_null ) BlockStmt_null
1074,0,( BlockStmt_null ( ExpressionStmt_null ( VariableDeclarationExpr_null ( VariableDeclarator_null ( ClassOrInterfaceType_IntegerList ( SimpleName_IntegerList ) SimpleName_IntegerList ) ClassOrInterfaceType_IntegerList ( SimpleName_serialized ) SimpleName_serialized ( MethodCallExpr_getSerialized ( NameExpr_ATNSerializer ( SimpleName_ATNSerializer ) SimpleName_ATNSerializer ) NameExpr_ATNSerializer ( SimpleName_getSerialized ) SimpleName_getSerialized ( NameExpr_atn ( SimpleName_atn ) SimpleName_atn ) NameExpr_atn ) MethodCallExpr_getSerialized ) VariableDeclarator_null ) VariableDeclarationExpr_null ) ExpressionStmt_null ) BlockStmt_null
1075,0,( BlockStmt_null ( ReturnStmt_null ( MethodCallExpr_getOuterAltNum ( SimpleName_getOuterAltNum ) SimpleName_getOuterAltNum ) MethodCallExpr_getOuterAltNum ) ReturnStmt_null ) BlockStmt_null
1076,0,( BlockStmt_null ( ForStmt_null ( VariableDeclarationExpr_null ( VariableDeclarator_null ( PrimitiveType_null ) PrimitiveType_null ( SimpleName_i ) SimpleName_i ( <NUM> ) <NUM> ) VariableDeclarator_null ) VariableDeclarationExpr_null ( BinaryExpr_null ( NameExpr_i ( SimpleName_i ) SimpleName_i ) NameExpr_i ( NameExpr_numberOfDecisions ( SimpleName_numberOfDecisions ) SimpleName_numberOfDecisions ) NameExpr_numberOfDecisions ) BinaryExpr_null ( UnaryExpr_null ( NameExpr_i ( SimpleName_i ) SimpleName_i ) NameExpr_i ) UnaryExpr_null ( BlockStmt_null ( ExpressionStmt_null ( VariableDeclarationExpr_null ( VariableDeclarator_null ( ClassOrInterfaceType_DecisionState ( SimpleName_DecisionState ) SimpleName_DecisionState ) ClassOrInterfaceType_DecisionState ( SimpleName_decisionState ) SimpleName_decisionState ( MethodCallExpr_getDecisionState ( NameExpr_atn ( SimpleName_atn ) SimpleName_atn ) NameExpr_atn ( SimpleName_getDecisionState ) SimpleName_getDecisionState ( NameExpr_i ( SimpleName_i ) SimpleName_i ) NameExpr_i ) MethodCallExpr_getDecisionState ) VariableDeclarator_null ) VariableDeclarationExpr_null ) ExpressionStmt_null ( ExpressionStmt_null ( VariableDeclarationExpr_null ( VariableDeclarator_null ( ClassOrInterfaceType_RuleStartState ( SimpleName_RuleStartState ) SimpleName_RuleStartState ) ClassOrInterfaceType_RuleStartState ( SimpleName_startState ) SimpleName_startState ( ArrayAccessExpr_null ( FieldAccessExpr_null ( NameExpr_atn ( SimpleName_atn ) SimpleName_atn ) NameExpr_atn ( SimpleName_ruleToStartState ) SimpleName_ruleToStartState ) FieldAccessExpr_null ( FieldAccessExpr_null ( NameExpr_decisionState ( SimpleName_decisionState ) SimpleName_decisionState ) NameExpr_decisionState ( SimpleName_ruleIndex ) SimpleName_ruleIndex ) FieldAccessExpr_null ) ArrayAccessExpr_null ) VariableDeclarator_null ) VariableDeclarationExpr_null ) ExpressionStmt_null ( IfStmt_null ( InstanceOfExpr_null ( NameExpr_decisionState ( SimpleName_decisionState ) SimpleName_decisionState ) NameExpr_decisionState ( ClassOrInterfaceType_StarLoopEntryState ( SimpleName_StarLoopEntryState ) SimpleName_StarLoopEntryState ) ClassOrInterfaceType_StarLoopEntryState ) InstanceOfExpr_null ( BlockStmt_null ( ExpressionStmt_null ( VariableDeclarationExpr_null ( VariableDeclarator_null ( ClassOrInterfaceType_StarLoopEntryState ( SimpleName_StarLoopEntryState ) SimpleName_StarLoopEntryState ) ClassOrInterfaceType_StarLoopEntryState ( SimpleName_loopEntry ) SimpleName_loopEntry ( CastExpr_null ( ClassOrInterfaceType_StarLoopEntryState ( SimpleName_StarLoopEntryState ) SimpleName_StarLoopEntryState ) ClassOrInterfaceType_StarLoopEntryState ( NameExpr_decisionState ( SimpleName_decisionState ) SimpleName_decisionState ) NameExpr_decisionState ) CastExpr_null ) VariableDeclarator_null ) VariableDeclarationExpr_null ) ExpressionStmt_null ( IfStmt_null ( FieldAccessExpr_null ( NameExpr_loopEntry ( SimpleName_loopEntry ) SimpleName_loopEntry ) NameExpr_loopEntry ( SimpleName_isPrecedenceDecision ) SimpleName_isPrecedenceDecision ) FieldAccessExpr_null ( BlockStmt_null ( ExpressionStmt_null ( VariableDeclarationExpr_null ( VariableDeclarator_null ( ClassOrInterfaceType_ATNState ( SimpleName_ATNState ) SimpleName_ATNState ) ClassOrInterfaceType_ATNState ( SimpleName_blockStart ) SimpleName_blockStart ( FieldAccessExpr_null ( MethodCallExpr_transition ( NameExpr_loopEntry ( SimpleName_loopEntry ) SimpleName_loopEntry ) NameExpr_loopEntry ( SimpleName_transition ) SimpleName_transition ( <NUM> ) <NUM> ) MethodCallExpr_transition ( SimpleName_target ) SimpleName_target ) FieldAccessExpr_null ) VariableDeclarator_null ) VariableDeclarationExpr_null ) ExpressionStmt_null ( ExpressionStmt_null ( MethodCallExpr_set ( NameExpr_track ( SimpleName_track ) SimpleName_track ) NameExpr_track ( SimpleName_set ) SimpleName_set ( FieldAccessExpr_null ( NameExpr_blockStart ( SimpleName_blockStart ) SimpleName_blockStart ) NameExpr_blockStart ( SimpleName_stateNumber ) SimpleName_stateNumber ) FieldAccessExpr_null ) MethodCallExpr_set ) ExpressionStmt_null ) BlockStmt_null ) IfStmt_null ) BlockStmt_null ( IfStmt_null ( BinaryExpr_null ( FieldAccessExpr_null ( MethodCallExpr_transition ( NameExpr_startState ( SimpleName_startState ) SimpleName_startState ) NameExpr_startState ( SimpleName_transition ) SimpleName_transition ( <NUM> ) <NUM> ) MethodCallExpr_transition ( SimpleName_target ) SimpleName_target ) FieldAccessExpr_null ( NameExpr_decisionState ( SimpleName_decisionState ) SimpleName_decisionState ) NameExpr_decisionState ) BinaryExpr_null ( BlockStmt_null ( ExpressionStmt_null ( MethodCallExpr_set ( NameExpr_track ( SimpleName_track ) SimpleName_track ) NameExpr_track ( SimpleName_set ) SimpleName_set ( FieldAccessExpr_null ( NameExpr_decisionState ( SimpleName_decisionState ) SimpleName_decisionState ) NameExpr_decisionState ( SimpleName_stateNumber ) SimpleName_stateNumber ) FieldAccessExpr_null ) MethodCallExpr_set ) ExpressionStmt_null ) BlockStmt_null ) IfStmt_null ) IfStmt_null ) BlockStmt_null ) ForStmt_null ) BlockStmt_null
1077,0,( BlockStmt_null ( IfStmt_null ( BinaryExpr_null ( MethodCallExpr_getNumberOfTransitions ( NameExpr_p ( SimpleName_p ) SimpleName_p ) NameExpr_p ( SimpleName_getNumberOfTransitions ) SimpleName_getNumberOfTransitions ) MethodCallExpr_getNumberOfTransitions ( <NUM> ) <NUM> ) BinaryExpr_null ( BlockStmt_null ( IfStmt_null ( BinaryExpr_null ( BinaryExpr_null ( FieldAccessExpr_null ( NameExpr_p ( SimpleName_p ) SimpleName_p ) NameExpr_p ( SimpleName_decision ) SimpleName_decision ) FieldAccessExpr_null ( FieldAccessExpr_null ( ThisExpr_null ) ThisExpr_null ( SimpleName_overrideDecision ) SimpleName_overrideDecision ) FieldAccessExpr_null ) BinaryExpr_null ( BinaryExpr_null ( MethodCallExpr_index ( FieldAccessExpr_null ( ThisExpr_null ) ThisExpr_null ( SimpleName__input ) SimpleName__input ) FieldAccessExpr_null ( SimpleName_index ) SimpleName_index ) MethodCallExpr_index ( FieldAccessExpr_null ( ThisExpr_null ) ThisExpr_null ( SimpleName_overrideDecisionInputIndex ) SimpleName_overrideDecisionInputIndex ) FieldAccessExpr_null ) BinaryExpr_null ) BinaryExpr_null ( BlockStmt_null ( ExpressionStmt_null ( AssignExpr_null ( NameExpr_overrideDecisionRoot ( SimpleName_overrideDecisionRoot ) SimpleName_overrideDecisionRoot ) NameExpr_overrideDecisionRoot ( CastExpr_null ( ClassOrInterfaceType_GrammarInterpreterRuleContext ( SimpleName_GrammarInterpreterRuleContext ) SimpleName_GrammarInterpreterRuleContext ) ClassOrInterfaceType_GrammarInterpreterRuleContext ( MethodCallExpr_getContext ( SimpleName_getContext ) SimpleName_getContext ) MethodCallExpr_getContext ) CastExpr_null ) AssignExpr_null ) ExpressionStmt_null ) BlockStmt_null ) IfStmt_null ) BlockStmt_null ) IfStmt_null ) BlockStmt_null
